0.0,0.0.1,0.0.2,0.0.3
12618,15002,1,7
34248,15002,1,7
22692,15002,1,7
23098,15002,1,7
14545,15002,1,7
33829,15002,1,7
13500,15002,1,7
17202,15002,1,7
23453,10058,1,7
11697,10058,1,7
8239,10058,1,7
15614,10058,1,7
15851,10058,1,7
12618,10058,1,7
34248,10058,1,7
22692,10058,1,7
23098,10058,1,7
14545,10058,1,7
33829,10058,1,7
13500,10058,1,7
17202,10058,1,7
15343,31183,1,7
707,31183,1,7
860,31183,1,7
15712,31183,1,7
6735,31183,1,7
26097,31183,1,7
34335,31183,1,7
33008,30163,1,7
19440,30163,1,7
15343,30163,1,7
707,30163,1,7
6540,30163,1,7
11463,30163,1,7
860,30163,1,7
1689,30163,1,7
3475,30163,1,7
6735,30163,1,7
26097,30163,1,7
34335,30163,1,7
15712,30163,1,7
20739,30164,1,7
15343,30164,1,7
707,30164,1,7
6735,30164,1,7
26097,30164,1,7
860,30164,1,7
15712,30164,1,7
20632,30164,1,7
34335,30164,1,7
12925,31640,1,7
15343,31640,1,7
707,31640,1,7
6735,31640,1,7
26097,31640,1,7
860,31640,1,7
15712,31640,1,7
7655,31640,1,7
34335,31640,1,7
11738,31640,1,7
15343,323,1,7
707,323,1,7
6735,323,1,7
26097,323,1,7
860,323,1,7
34335,323,1,7
15712,323,1,7
15343,12747,1,7
707,12747,1,7
6735,12747,1,7
26097,12747,1,7
860,12747,1,7
34335,12747,1,7
15712,12747,1,7
15343,15302,1,7
707,15302,1,7
6735,15302,1,7
26097,15302,1,7
860,15302,1,7
34335,15302,1,7
15712,15302,1,7
12007,23140,1,7
9788,23140,1,7
4712,26113,1,7
23453,16941,1,7
19520,16941,1,7
13024,16941,1,7
2073,16941,1,7
23098,16941,1,7
1445,16941,1,7
2876,16941,1,7
7690,16941,1,7
4420,16941,1,7
34919,16941,1,7
29936,16941,1,7
32338,16941,1,7
2085,16941,1,7
697,16941,1,7
23453,8538,1,7
2852,8538,1,7
8239,8538,1,7
19520,8538,1,7
13024,8538,1,7
23098,8538,1,7
1445,8538,1,7
2876,8538,1,7
7690,8538,1,7
4420,8538,1,7
34919,8538,1,7
29936,8538,1,7
14433,8538,1,7
8936,8538,1,7
20507,26914,1,7
829,26914,1,7
3844,25905,1,7
15767,25905,1,7
12512,25905,1,7
33742,25905,1,7
22001,25905,1,7
22697,15375,1,7
3769,15375,1,7
20255,15375,1,7
21267,15375,1,7
8556,15375,1,7
30224,15873,1,7
19431,15873,1,7
5398,15873,1,7
18065,15873,1,7
20657,26317,1,7
22283,22387,1,7
11415,22387,1,7
24010,22387,1,7
9997,22387,1,7
7583,22387,1,7
22283,24392,1,7
23524,24392,1,7
7862,24392,1,7
14617,24392,1,7
1442,24392,1,7
11457,24392,1,7
9341,33505,1,7
3011,33505,1,7
5259,33505,1,7
528,33505,1,7
7463,33505,1,7
20110,33505,1,7
4573,33505,1,7
26982,33505,1,7
19979,8994,1,7
32635,8994,1,7
1440,8994,1,7
10895,8994,1,7
32635,14367,1,7
1440,14367,1,7
10895,14367,1,7
9546,4041,1,7
9997,4041,1,7
32464,4041,1,7
8444,4041,1,7
11236,4041,1,7
11862,4041,1,7
5422,4041,1,7
5957,4041,1,7
9546,12791,1,7
9997,12791,1,7
32464,12791,1,7
8444,12791,1,7
11236,12791,1,7
11862,12791,1,7
5422,12791,1,7
5957,12791,1,7
2935,10647,1,7
21306,10647,1,7
10800,10647,1,7
18787,10647,1,7
17034,10647,1,7
28862,10647,1,7
9195,20821,1,7
23398,20821,1,7
5398,20821,1,7
11236,20821,1,7
19099,20821,1,7
10378,20821,1,7
25797,20821,1,7
29066,13164,1,7
8310,13164,1,7
20938,6594,1,7
28161,6594,1,7
17160,6594,1,7
19401,16136,1,7
26787,16136,1,7
21804,16136,1,7
11610,16136,1,7
32750,16136,1,7
8512,16136,1,7
32098,16136,1,7
25061,16136,1,7
34750,16136,1,7
17232,16136,1,7
33737,11366,1,7
22968,11366,1,7
1574,11366,1,7
30520,6028,1,7
22801,6028,1,7
16064,6028,1,7
25597,5826,1,7
21925,5826,1,7
2419,5826,1,7
18107,5826,1,7
25597,1481,1,7
21925,1481,1,7
2419,1481,1,7
18107,1481,1,7
5833,19936,1,7
25597,19936,1,7
32182,19936,1,7
21925,19936,1,7
2419,19936,1,7
18107,19936,1,7
11345,19936,1,7
6204,19936,1,7
17645,19936,1,7
27410,19936,1,7
33081,33951,1,7
19099,33951,1,7
33081,15220,1,7
13598,15220,1,7
16420,15220,1,7
30623,24838,1,7
2649,24838,1,7
5231,24838,1,7
4884,17141,1,7
5488,29902,1,7
17342,29902,1,7
29620,18296,1,7
2811,18296,1,7
693,18296,1,7
7058,18296,1,7
14166,18296,1,7
32098,18296,1,7
14456,18296,1,7
1311,18296,1,7
22727,18296,1,7
14207,18296,1,7
29860,18296,1,7
6763,18296,1,7
9206,20339,1,7
14433,20339,1,7
18007,20339,1,7
9206,16765,1,7
14433,16765,1,7
18007,16765,1,7
30520,12255,1,7
9510,12255,1,7
25038,12255,1,7
9206,12255,1,7
30341,12255,1,7
18007,12255,1,7
14433,12255,1,7
12219,12255,1,7
18314,11838,1,7
28163,11838,1,7
18314,4763,1,7
8292,23116,1,7
30842,23116,1,7
28723,23116,1,7
29695,23116,1,7
1473,23116,1,7
10079,23116,1,7
4679,23116,1,7
8292,34304,1,7
528,8419,1,7
8292,8419,1,7
30842,8419,1,7
28723,8419,1,7
29695,8419,1,7
1473,8419,1,7
10079,8419,1,7
4679,8419,1,7
28126,8419,1,7
11406,8419,1,7
18744,10976,1,7
27758,10976,1,7
5398,33602,1,7
19987,33602,1,7
10737,33602,1,7
6315,33602,1,7
18122,25104,1,7
8487,25104,1,7
28567,25104,1,7
10079,25104,1,7
7543,25104,1,7
17847,25104,1,7
18122,24608,1,7
8487,24608,1,7
10079,24608,1,7
17847,24608,1,7
13954,24608,1,7
22099,24608,1,7
13429,24608,1,7
7458,11493,1,7
12889,11493,1,7
28163,11493,1,7
4305,11493,1,7
19401,14141,1,7
25648,34684,1,7
31154,34684,1,7
34268,34684,1,7
2142,34684,1,7
15537,34684,1,7
24156,34684,1,7
20739,1810,1,7
12925,1810,1,7
22364,1810,1,7
1482,1810,1,7
27508,1810,1,7
7076,1810,1,7
20886,1810,1,7
32696,1810,1,7
1690,1810,1,7
9523,1810,1,7
24571,1810,1,7
17101,1810,1,7
390,1810,1,7
15642,1810,1,7
13882,1810,1,7
12925,32573,1,7
24969,32573,1,7
6575,32573,1,7
13865,32573,1,7
2073,24999,1,7
32338,24999,1,7
2085,24999,1,7
697,24999,1,7
3051,9054,1,7
21130,9054,1,7
34899,9054,1,7
33093,5415,1,7
7687,5415,1,7
9158,5415,1,7
23453,5914,1,7
4413,5914,1,7
14654,5914,1,7
12595,5914,1,7
24242,5914,1,7
16330,5914,1,7
6357,5914,1,7
22579,5914,1,7
3878,5914,1,7
32238,5566,1,7
28704,5566,1,7
28990,5566,1,7
27584,5566,1,7
14889,5566,1,7
4578,5566,1,7
22820,5566,1,7
31984,5566,1,7
6358,5566,1,7
24944,5566,1,7
28684,5566,1,7
23438,5566,1,7
15993,5566,1,7
27481,8926,1,7
14889,8926,1,7
4578,8926,1,7
16129,8926,1,7
24438,8926,1,7
26461,8926,1,7
7920,8926,1,7
27643,8926,1,7
15308,16201,1,7
33531,16201,1,7
6368,16201,1,7
32036,16201,1,7
2157,16201,1,7
26054,16201,1,7
21840,22292,1,7
20170,22292,1,7
10737,22292,1,7
117,22292,1,7
1674,1745,1,7
30121,1745,1,7
6510,1745,1,7
33742,1745,1,7
18247,1745,1,7
25493,1745,1,7
24934,1745,1,7
1674,5302,1,7
31353,5302,1,7
851,5302,1,7
30651,5302,1,7
22364,5302,1,7
11475,5302,1,7
15711,5302,1,7
20507,19469,1,7
11089,19469,1,7
5259,19469,1,7
20107,27870,1,7
18892,27870,1,7
18956,27870,1,7
851,3803,1,7
18146,3803,1,7
29765,3803,1,7
18977,3803,1,7
21951,22848,1,7
20107,22848,1,7
14214,22848,1,7
24119,22848,1,7
18342,22848,1,7
6160,22848,1,7
13447,22848,1,7
21951,18895,1,7
20107,18895,1,7
14214,18895,1,7
6160,18895,1,7
18342,18895,1,7
24119,18895,1,7
13447,18895,1,7
18892,15563,1,7
10860,15563,1,7
12423,15563,1,7
28101,15563,1,7
8325,25581,1,7
31047,25581,1,7
21234,25581,1,7
1249,25581,1,7
8325,16956,1,7
31047,16956,1,7
21234,16956,1,7
1249,16956,1,7
2619,16956,1,7
23031,16956,1,7
13504,16956,1,7
24693,16956,1,7
1065,16956,1,7
2415,11730,1,7
21234,11730,1,7
28704,34843,1,7
23438,34843,1,7
14248,34843,1,7
22060,24861,1,7
21861,24861,1,7
10015,24861,1,7
22060,17187,1,7
21861,17187,1,7
10015,17187,1,7
6112,30272,1,7
11236,30272,1,7
9484,30272,1,7
14704,30272,1,7
6112,2567,1,7
11236,2567,1,7
9484,2567,1,7
14704,2567,1,7
11070,2567,1,7
17379,20232,1,7
32998,20232,1,7
25801,20232,1,7
2115,7971,1,7
4149,7971,1,7
8547,7971,1,7
8146,7971,1,7
34248,7971,1,7
298,7971,1,7
20413,7971,1,7
24977,7971,1,7
2115,5134,1,7
4149,5134,1,7
8547,5134,1,7
8146,5134,1,7
34248,5134,1,7
298,5134,1,7
24977,5134,1,7
20413,5134,1,7
16648,17860,1,7
17866,17860,1,7
15476,20213,1,7
21412,16620,1,7
33455,16620,1,7
1907,16620,1,7
21412,1325,1,7
33455,1325,1,7
1907,1325,1,7
13809,1569,1,7
22664,1569,1,7
1531,1569,1,7
33293,1569,1,7
22505,1569,1,7
9484,1569,1,7
17269,1569,1,7
2653,1569,1,7
18787,1569,1,7
27766,1569,1,7
8645,1569,1,7
27960,1569,1,7
28012,1171,1,7
10800,1171,1,7
1803,1171,1,7
24327,6950,1,7
14545,6950,1,7
28012,6950,1,7
10800,6950,1,7
1803,6950,1,7
14527,6950,1,7
18395,3367,1,7
22235,3367,1,7
23100,3367,1,7
30842,3367,1,7
20739,34234,1,7
12245,34234,1,7
7458,34234,1,7
26097,34234,1,7
5680,17291,1,7
32799,17291,1,7
2838,17291,1,7
30406,17291,1,7
13504,17291,1,7
6540,5938,1,7
25641,25369,1,7
20429,25369,1,7
560,25369,1,7
21206,25369,1,7
693,25369,1,7
32635,25369,1,7
17402,25369,1,7
29810,25369,1,7
16214,25369,1,7
10626,25369,1,7
25641,14529,1,7
20429,14529,1,7
560,14529,1,7
21206,14529,1,7
693,14529,1,7
32635,14529,1,7
17402,14529,1,7
29810,14529,1,7
16214,14529,1,7
10626,14529,1,7
2157,19788,1,7
21840,19869,1,7
1155,21845,1,7
28459,21845,1,7
16320,21845,1,7
10860,21845,1,7
21600,21845,1,7
32935,21845,1,7
16521,23386,1,7
32277,23386,1,7
17902,23386,1,7
13646,23386,1,7
16147,23386,1,7
9559,436,1,7
2188,436,1,7
11727,436,1,7
32660,436,1,7
2735,436,1,7
13438,436,1,7
9559,14326,1,7
2188,14326,1,7
11727,14326,1,7
32660,14326,1,7
2735,14326,1,7
13438,14326,1,7
31310,14326,1,7
9559,26119,1,7
2188,26119,1,7
11727,26119,1,7
32660,26119,1,7
2735,26119,1,7
13438,26119,1,7
9559,18135,1,7
11727,18135,1,7
32660,18135,1,7
2188,18135,1,7
2735,18135,1,7
13438,18135,1,7
13094,18135,1,7
20739,19928,1,7
22364,19928,1,7
390,19928,1,7
27508,19928,1,7
7076,19928,1,7
20886,19928,1,7
1482,19928,1,7
22423,19928,1,7
15642,19928,1,7
3647,19928,1,7
32696,19928,1,7
1690,19928,1,7
9523,19928,1,7
24571,19928,1,7
17101,19928,1,7
13882,19928,1,7
20739,26599,1,7
22364,26599,1,7
33930,26599,1,7
17935,26599,1,7
390,26599,1,7
27508,26599,1,7
7076,26599,1,7
20886,26599,1,7
28089,26599,1,7
8357,26599,1,7
18287,26599,1,7
1482,26599,1,7
32696,26599,1,7
1690,26599,1,7
9523,26599,1,7
24571,26599,1,7
17101,26599,1,7
15642,26599,1,7
13882,26599,1,7
1907,32262,1,7
22364,32262,1,7
1482,32262,1,7
10991,32262,1,7
18287,32262,1,7
11747,32262,1,7
31548,32262,1,7
22364,19516,1,7
21937,19516,1,7
15077,19516,1,7
19323,19516,1,7
15711,22159,1,7
11475,22159,1,7
25990,31825,1,7
3692,31825,1,7
5296,31825,1,7
6752,6554,1,7
31353,9495,1,7
2188,9495,1,7
32761,9495,1,7
5844,9495,1,7
14856,9495,1,7
15414,13217,1,7
3456,13217,1,7
8239,13217,1,7
14545,13217,1,7
19865,13217,1,7
5028,13217,1,7
3770,13217,1,7
24430,13217,1,7
27057,18283,1,7
11395,28417,1,7
30121,28417,1,7
34912,28417,1,7
16224,28417,1,7
11395,18612,1,7
30121,18612,1,7
5271,18612,1,7
16224,18612,1,7
11395,30874,1,7
30121,30874,1,7
16224,30874,1,7
23170,10488,1,7
23179,10488,1,7
16515,10488,1,7
2762,26460,1,7
27779,29199,1,7
4248,19325,1,7
2415,19325,1,7
7962,19325,1,7
22858,19325,1,7
10737,19325,1,7
9484,19325,1,7
14248,19325,1,7
32855,19325,1,7
21923,19325,1,7
3274,19325,1,7
34496,19325,1,7
528,21633,1,7
8292,21633,1,7
32761,21633,1,7
28126,21633,1,7
11406,21633,1,7
11054,21633,1,7
528,2476,1,7
28126,2476,1,7
11406,2476,1,7
3011,4054,1,7
528,4054,1,7
28126,4054,1,7
11406,4054,1,7
3171,4054,1,7
24711,4054,1,7
17852,4054,1,7
15503,4054,1,7
28098,4054,1,7
528,25171,1,7
28126,25171,1,7
11406,25171,1,7
12906,12091,1,7
20938,26629,1,7
33930,26629,1,7
17935,26629,1,7
1482,26629,1,7
18287,26629,1,7
28089,26629,1,7
8357,26629,1,7
30135,26629,1,7
23179,13854,1,7
24520,13854,1,7
1155,24837,1,7
18535,24837,1,7
14433,24837,1,7
22675,24837,1,7
20168,24837,1,7
5496,24837,1,7
2852,25866,1,7
8239,25866,1,7
14433,25866,1,7
8936,25866,1,7
2852,28565,1,7
8239,28565,1,7
14433,28565,1,7
8936,28565,1,7
9559,9872,1,7
9104,9872,1,7
6315,9872,1,7
117,9872,1,7
27766,32893,1,7
27410,32893,1,7
33212,32893,1,7
20956,8073,1,7
14871,8073,1,7
13094,8073,1,7
1758,1008,1,7
5712,1008,1,7
5405,1008,1,7
27979,1008,1,7
12697,1008,1,7
32277,3304,1,7
5496,3304,1,7
5165,3304,1,7
23915,23962,1,7
20473,23962,1,7
14774,23962,1,7
8729,23962,1,7
15571,23962,1,7
18342,19139,1,7
24119,19139,1,7
23645,19139,1,7
31287,19139,1,7
31695,19139,1,7
23900,20794,1,7
20938,12548,1,7
17935,12548,1,7
31703,12548,1,7
33059,12548,1,7
31481,8505,1,7
21948,8505,1,7
334,8505,1,7
24545,8505,1,7
1907,25453,1,7
11747,25453,1,7
31548,25453,1,7
9184,25453,1,7
12199,16026,1,7
8706,16026,1,7
30606,19524,1,7
4457,11393,1,7
33838,11393,1,7
3869,11393,1,7
5721,11393,1,7
27979,11393,1,7
1032,11393,1,7
4457,20679,1,7
27979,20679,1,7
1032,20679,1,7
33838,20679,1,7
3869,20679,1,7
5721,20679,1,7
4457,30579,1,7
27979,30579,1,7
1032,30579,1,7
22664,20658,1,7
22505,20658,1,7
6674,20658,1,7
20473,20658,1,7
28957,20658,1,7
22664,18723,1,7
22505,18723,1,7
6674,18723,1,7
20473,18723,1,7
28957,18723,1,7
22664,24109,1,7
22505,24109,1,7
6674,24109,1,7
20473,24109,1,7
28957,24109,1,7
22820,22241,1,7
8239,24830,1,7
2491,24830,1,7
2653,24830,1,7
19049,23717,1,7
8660,23717,1,7
24115,23717,1,7
7434,23717,1,7
14066,20024,1,7
18186,20024,1,7
15554,20024,1,7
28684,20024,1,7
16146,20024,1,7
14066,29447,1,7
18186,29447,1,7
28684,29447,1,7
16146,29447,1,7
19049,19130,1,7
20101,19130,1,7
28684,19130,1,7
3402,19130,1,7
22664,26105,1,7
24327,26105,1,7
23915,26105,1,7
20473,26105,1,7
11220,26105,1,7
25775,26105,1,7
18291,26105,1,7
9288,26105,1,7
27026,26105,1,7
8729,26105,1,7
26072,26105,1,7
30651,55,1,7
16224,55,1,7
3011,616,1,7
3171,616,1,7
24711,616,1,7
17852,616,1,7
15503,616,1,7
28098,616,1,7
28844,616,1,7
9534,17066,1,7
21523,17297,1,7
23936,33897,1,7
20699,33897,1,7
22573,33415,1,7
1155,33415,1,7
25021,33415,1,7
21016,6120,1,7
11220,6120,1,7
3718,6120,1,7
15422,14215,1,7
21215,20784,1,7
28101,20907,1,7
2085,12801,1,7
23181,12801,1,7
23916,12801,1,7
2085,29123,1,7
23181,29123,1,7
23916,29123,1,7
23181,20372,1,7
27444,20372,1,7
8239,20547,1,7
27591,20547,1,7
34255,20547,1,7
12730,20547,1,7
16129,3152,1,7
34339,33568,1,7
4578,33568,1,7
26461,33568,1,7
8675,33568,1,7
147,33568,1,7
6200,33568,1,7
521,33568,1,7
2216,33568,1,7
4641,33568,1,7
4642,33568,1,7
34339,15363,1,7
4578,15363,1,7
26461,15363,1,7
8675,15363,1,7
147,15363,1,7
6200,15363,1,7
521,15363,1,7
2216,15363,1,7
4641,15363,1,7
4642,15363,1,7
2415,22578,1,7
1249,22578,1,7
5680,22578,1,7
34825,22578,1,7
27026,22578,1,7
6105,22578,1,7
7354,22578,1,7
25868,22578,1,7
10383,22578,1,7
13794,22578,1,7
33054,22578,1,7
21234,10090,1,7
1249,10090,1,7
13504,10090,1,7
2619,10090,1,7
23031,10090,1,7
24693,10090,1,7
1065,10090,1,7
21234,27325,1,7
1249,27325,1,7
13504,27325,1,7
2619,27325,1,7
23031,27325,1,7
24693,27325,1,7
1065,27325,1,7
11083,34039,1,7
7757,23407,1,7
20938,15062,1,7
9082,21635,1,7
34825,21635,1,7
18673,21635,1,7
9082,24833,1,7
34825,24833,1,7
18673,24833,1,7
12021,3477,1,7
22462,32867,1,7
30288,32867,1,7
21626,32867,1,7
5939,32867,1,7
4884,4846,1,7
15818,4846,1,7
3456,32948,1,7
8239,32948,1,7
19865,32948,1,7
24430,32948,1,7
3770,32948,1,7
7962,5196,1,7
4884,5196,1,7
22858,5196,1,7
14248,5196,1,7
10031,5196,1,7
3475,5196,1,7
26286,5196,1,7
19010,5196,1,7
9549,5196,1,7
3274,5196,1,7
23741,5196,1,7
11284,5196,1,7
22201,5196,1,7
9859,5196,1,7
9283,5196,1,7
18186,9451,1,7
24850,9451,1,7
20742,9451,1,7
21435,9451,1,7
942,18547,1,7
27956,18547,1,7
25775,18547,1,7
32294,10254,1,7
22505,28144,1,7
17495,28144,1,7
17399,28144,1,7
17039,28144,1,7
23361,28144,1,7
25189,11605,1,7
27116,11605,1,7
8904,11605,1,7
390,2149,1,7
22423,2149,1,7
3647,2149,1,7
33838,15812,1,7
3869,15812,1,7
5721,15812,1,7
27979,16507,1,7
4948,16507,1,7
33838,16507,1,7
3869,16507,1,7
5721,16507,1,7
7018,16507,1,7
7764,16507,1,7
5405,16507,1,7
12697,16507,1,7
23332,16507,1,7
27979,29303,1,7
33838,29303,1,7
3869,29303,1,7
5721,29303,1,7
5405,29303,1,7
12697,29303,1,7
3869,12242,1,7
3869,20190,1,7
27979,30214,1,7
5405,30214,1,7
12697,30214,1,7
27979,8384,1,7
5405,8384,1,7
21977,8384,1,7
12697,8384,1,7
27979,3674,1,7
4948,3674,1,7
5405,3674,1,7
12697,3674,1,7
7764,3674,1,7
8904,21027,1,7
4712,21069,1,7
27662,21069,1,7
24430,21069,1,7
26268,33646,1,7
31529,33646,1,7
24852,25349,1,7
11950,13103,1,7
5271,13103,1,7
8519,13103,1,7
11950,23080,1,7
8519,23080,1,7
11950,5412,1,7
8519,5412,1,7
8148,4848,1,7
27758,4848,1,7
20349,1200,1,7
2972,1200,1,7
20349,10571,1,7
2972,10571,1,7
29695,7995,1,7
10079,7995,1,7
30842,7995,1,7
28723,7995,1,7
1473,7995,1,7
4679,7995,1,7
29695,629,1,7
10079,629,1,7
30842,629,1,7
28723,629,1,7
1473,629,1,7
4679,629,1,7
29695,14707,1,7
10079,14707,1,7
30842,14707,1,7
28723,14707,1,7
1473,14707,1,7
4679,14707,1,7
22366,20601,1,7
18186,20601,1,7
11689,20601,1,7
17887,20601,1,7
32380,20601,1,7
21435,20601,1,7
18472,20601,1,7
21696,13507,1,7
21696,11080,1,7
22664,18232,1,7
23446,18232,1,7
22664,26704,1,7
9206,26704,1,7
18291,26704,1,7
18307,2643,1,7
3249,2643,1,7
18307,22079,1,7
3249,22079,1,7
28161,14532,1,7
3011,25421,1,7
24711,25421,1,7
3171,25421,1,7
17852,25421,1,7
15503,25421,1,7
28098,25421,1,7
24351,16319,1,7
7267,16319,1,7
3685,16319,1,7
7655,19194,1,7
3506,19194,1,7
19555,19194,1,7
17495,19194,1,7
5182,19194,1,7
6105,19194,1,7
32949,19194,1,7
22638,19194,1,7
24822,19194,1,7
7655,33471,1,7
3506,33471,1,7
19555,33471,1,7
17495,33471,1,7
5182,33471,1,7
6105,33471,1,7
32949,33471,1,7
22638,33471,1,7
24822,33471,1,7
7095,11668,1,7
24037,8382,1,7
25196,20922,1,7
2838,24671,1,7
3957,24671,1,7
5712,24671,1,7
20956,1343,1,7
14871,1343,1,7
13094,1343,1,7
12786,14263,1,7
26452,14263,1,7
3171,14263,1,7
26916,14263,1,7
11656,14263,1,7
31001,14263,1,7
31481,5677,1,7
27683,5677,1,7
22423,21178,1,7
20925,21178,1,7
29258,21178,1,7
28043,21178,1,7
31246,21178,1,7
22423,30332,1,7
20925,30332,1,7
28043,30332,1,7
2619,29246,1,7
11132,29246,1,7
26636,29246,1,7
2619,16077,1,7
11132,16077,1,7
26636,16077,1,7
2619,5690,1,7
11132,5690,1,7
26636,5690,1,7
2619,27262,1,7
11132,27262,1,7
26636,27262,1,7
11132,14211,1,7
12710,14211,1,7
3957,30313,1,7
7920,30312,1,7
22716,30312,1,7
2811,7265,1,7
27408,7265,1,7
22519,7265,1,7
7319,22341,1,7
28861,17209,1,7
8753,17209,1,7
15077,30368,1,7
21462,13198,1,7
8911,10769,1,7
21036,10769,1,7
12399,10769,1,7
25473,34886,1,7
13820,34886,1,7
23149,26841,1,7
7058,29756,1,7
20971,11037,1,7
34899,10701,1,7
16717,10701,1,7
4776,4287,1,7
10757,4287,1,7
9295,4287,1,7
12710,8022,1,7
19589,6469,1,7
15256,6469,1,7
26021,6469,1,7
16664,6469,1,7
26754,28566,1,7
8956,21100,1,7
24969,7191,1,7
6575,7191,1,7
13865,7191,1,7
24969,33827,1,7
6575,33827,1,7
13865,33827,1,7
32885,28641,1,7
6763,7549,1,7
13858,7549,1,7
29132,9565,1,7
5017,22722,1,7
34245,7375,1,7
16609,32645,1,8
19100,32645,1,8
10748,32645,1,8
3132,32645,1,8
10528,32645,1,8
18886,32645,1,8
2526,32645,1,8
15997,32645,1,8
11400,32645,1,8
25493,32645,1,8
9946,32645,1,8
14705,32645,1,8
24968,19493,1,8
9896,17309,1,8
34892,17309,1,8
18393,17309,1,8
28665,17309,1,8
31529,17309,1,8
16680,17309,1,8
15283,17309,1,8
7962,19983,1,8
24693,19983,1,8
13431,19983,1,8
25203,33243,1,8
9745,33243,1,8
1313,7966,1,8
7564,7966,1,8
3506,7966,1,8
9295,7966,1,8
24776,7966,1,8
3274,7966,1,8
5784,7966,1,8
32280,7966,1,8
11236,7966,1,8
24351,7966,1,8
2811,7966,1,8
16681,7966,1,8
20446,7966,1,8
25225,7966,1,8
609,7966,1,8
644,7966,1,8
7655,7966,1,8
10530,7966,1,8
1097,31556,1,8
490,33988,1,8
29815,33988,1,8
20150,8953,1,8
23912,8953,1,8
16576,8953,1,8
27719,30169,1,8
23900,30169,1,8
11610,30169,1,8
24822,30169,1,8
17902,30169,1,8
33036,30169,1,8
20269,30169,1,8
22087,30169,1,8
3274,30169,1,8
29996,30169,1,8
19132,30169,1,8
16521,30169,1,8
14456,7201,1,8
31777,7201,1,8
20429,7816,1,8
32401,7816,1,8
32268,7816,1,8
6686,7816,1,8
21923,7816,1,8
17007,9443,1,8
34821,9443,1,8
10056,9443,1,8
3320,9443,1,8
5488,9443,1,8
25073,27357,1,8
12689,27357,1,8
23766,27357,1,8
4273,26681,1,8
3094,26681,1,8
23912,26681,1,8
6406,26681,1,8
18179,26681,1,8
23113,26681,1,8
11364,26681,1,8
33451,26681,1,8
9747,26681,1,8
29399,26681,1,8
25018,26681,1,8
10352,26681,1,8
21763,1223,1,8
19358,29055,1,8
29410,18860,1,8
6160,18860,1,8
18247,18860,1,8
30615,20208,1,8
22780,20208,1,8
6357,20208,1,8
16681,20208,1,8
6752,20208,1,8
8981,20208,1,8
22804,20208,1,8
28466,20208,1,8
4460,1851,1,8
3335,1851,1,8
23181,1851,1,8
34899,1851,1,8
3453,1851,1,8
29361,1851,1,8
11352,1851,1,8
17909,1851,1,8
4036,1851,1,8
4921,1851,1,8
5231,1851,1,8
11212,1851,1,8
9255,1851,1,8
4463,1851,1,8
6243,1851,1,8
32285,1851,1,8
31085,1851,1,8
34056,1851,1,8
32935,1851,1,8
14829,2344,1,8
13954,2344,1,8
13429,2344,1,8
23264,28670,1,8
34399,28670,1,8
19219,28670,1,8
18342,28670,1,8
20703,28670,1,8
8912,28670,1,8
10446,28670,1,8
34133,15602,1,8
15926,15602,1,8
6660,31,1,8
3831,31,1,8
14301,31,1,8
5185,31,1,8
33059,31,1,8
22973,31,1,8
1407,4561,1,8
9062,4561,1,8
13317,4561,1,8
576,9346,1,8
15123,32151,1,8
4829,32151,1,8
28890,32151,1,8
24944,12550,1,8
15343,11691,1,8
22511,11691,1,8
34158,11691,1,8
26097,11691,1,8
28945,11691,1,8
17010,11691,1,8
34335,11691,1,8
15245,11691,1,8
24611,11691,1,8
13598,11691,1,8
12698,11691,1,8
19673,33132,1,8
26659,33132,1,8
20396,33132,1,8
28762,33132,1,8
28522,33132,1,8
26142,33132,1,8
7669,33132,1,8
8789,33132,1,8
15728,6891,1,8
34140,27166,1,8
5236,27166,1,8
7764,27166,1,8
33623,27166,1,8
33997,2405,1,8
15132,2405,1,8
6512,2405,1,8
29302,2405,1,8
23005,1298,1,8
20857,6464,1,8
2491,6464,1,8
31889,6464,1,8
3426,6464,1,8
28666,6464,1,8
23113,6464,1,8
1227,6464,1,8
34300,29095,1,8
12029,29095,1,8
7516,29095,1,8
939,29095,1,8
2607,29095,1,8
7599,29095,1,8
25990,29095,1,8
18665,1076,1,8
10869,1076,1,8
19440,1076,1,8
18731,33786,1,8
31073,33786,1,8
30812,33786,1,8
11400,34769,1,8
15306,34769,1,8
28996,34780,1,8
21194,26059,1,8
7551,17437,1,8
2397,25776,1,8
14704,25776,1,8
9887,25776,1,8
20750,17700,1,8
5405,17700,1,8
32480,17700,1,8
15208,17700,1,8
1796,17700,1,8
34422,17700,1,8
20507,32406,1,8
829,32406,1,8
22179,32406,1,8
24311,32406,1,8
28606,32406,1,8
7361,32406,1,8
10240,32406,1,8
31211,32406,1,8
21215,32406,1,8
7867,14714,1,8
10991,14714,1,8
860,14714,1,8
31481,14714,1,8
26967,14714,1,8
24969,14714,1,8
12314,14714,1,8
7430,14714,1,8
30522,14714,1,8
944,14714,1,8
17413,14714,1,8
10676,14714,1,8
5165,24053,1,8
528,24053,1,8
22074,24053,1,8
6997,24053,1,8
24711,24053,1,8
8076,805,1,8
19152,805,1,8
28147,805,1,8
33431,805,1,8
24145,805,1,8
27998,2066,1,8
3862,2066,1,8
29485,26903,1,8
34411,16025,1,8
5165,16025,1,8
12925,16025,1,8
1742,16025,1,8
14268,16025,1,8
4402,16025,1,8
30189,22037,1,8
29499,22037,1,8
